Date,Network,Message,Message URL,Message ID,Name,Profile,Followers,Shares,Likes,Sentiment,Location,Hashtags,Images,Language
6/30/2021 11:07 pm,Twitter,"Rating 23:05
#DementeMega 13
#MiranEsUnSadoglu 10
#LaTorreDeMabel 7
#YoSoyCHV (r) 7
#LaFranjaMV 4
#MeLatePrime 2",https://twitter.com/vemos_tele/statuses/1410434749538177027,1410434749538177027,www.vemostele.cl,vemos_tele,6343,4,4,Negative,Chile,"#dementemega, #miranesunsadoglu, #latorredemabel, #yosoychv, #lafranjamv, #melateprime",NULL,en
6/30/2021 11:06 pm,Twitter,😁😂😂😂 que la 💩 el Wilson ... peliando con la vieja 😁😂 #LaTorreDeMabel,https://twitter.com/polloxkarlos1/statuses/1410434601412173825,1410434601412173825,juan carlos,polloxkarlos1,493,0,0,Positive,NULL,#latorredemabel,NULL,es
6/30/2021 11:06 pm,Twitter,"Yaaaaa, los que fueron al motel, resultan que eran guardias municipales?? 😂
#LaTorreDeMabel",https://twitter.com/salsazero/statuses/1410434555958464512,1410434555958464512,Futuro periodista de Chile 🇨🇱,salsazero,49,0,0,Positive,NULL,#latorredemabel,NULL,es
6/30/2021 11:06 pm,Twitter,😂😂😂 Wilson  #LaTorreDeMabel,https://twitter.com/tilleclau/statuses/1410434505328975874,1410434505328975874,Claudia Tilleria,tilleclau,289,0,0,Unclassified,NULL,#latorredemabel,NULL,en
6/30/2021 11:05 pm,Twitter,No puede ser tan maldito el Raúl  #LaTorreDeMabel,https://twitter.com/xio_guz/statuses/1410434382368854019,1410434382368854019,xio,xio_guz,94,0,0,Negative,"Vina del Mar, Valparaíso, Chile",#latorredemabel,NULL,es
6/30/2021 11:05 pm,Twitter,Noóooo ... quedó la cagá ... 😁😂😂😂 ... es un arresto ciudadano 😁 ... Arturo weon 😁😂😂  #LaTorreDeMabel,https://twitter.com/polloxkarlos1/statuses/1410434355642736644,1410434355642736644,juan carlos,polloxkarlos1,493,0,0,Positive,NULL,#latorredemabel,NULL,es
6/30/2021 11:05 pm,Twitter,"RT @Informa_Primero: ¿ Qué están viendo , en la televisión abierta chile ? 📺🤷

#LaTorreDeMabel
#MiranEsUnSadoglu
#DementeMega 
#YoSoyCHV (Repetición)",https://twitter.com/elizabhetcasti1/statuses/1410434298864353280,1410434298864353280,elizabhet faude paves.,elizabhetcasti1,501,0,0,Neutral,NULL,"#yosoychv, #dementemega, #latorredemabel, #miranesunsadoglu",NULL,es
6/30/2021 11:05 pm,Twitter,Quedo la shit 😂😂😂 #LaTorreDeMabel,https://twitter.com/jurgen_mdna/statuses/1410434270326366208,1410434270326366208,jurgen,jurgen_mdna,3586,0,0,Positive,NULL,#latorredemabel,NULL,es
6/30/2021 11:05 pm,Twitter,"El Raul saco la plata que tenia ahorrado Pandora para los estudiados de su hijos
😳
#LaTorreDeMabel",https://twitter.com/salsazero/statuses/1410434237526851585,1410434237526851585,Futuro periodista de Chile 🇨🇱,salsazero,49,0,0,Negative,NULL,#latorredemabel,NULL,es
6/30/2021 11:04 pm,Twitter,"RT @Informa_Primero: #RATING ONLINE 23:00
 HRS. 📺📈📊

#DementeMega 13
#MiranEsUnSadoglu 10
#YoSoyCHV (R) 7
#LaTorreDeMabel 7
#MentirasVerdaderas 3
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/elizabhetcasti1/statuses/1410434227510857728,1410434227510857728,elizabhet faude paves.,elizabhetcasti1,501,0,0,Neutral,NULL,"#rating, #dementemega, #miranesunsadoglu, #yosoychv, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/30/2021 11:04 pm,Twitter,"RT @Informa_Primero: #RATING ONLINE 23:00
 HRS. 📺📈📊

#DementeMega 13
#MiranEsUnSadoglu 10
#YoSoyCHV (R) 7
#LaTorreDeMabel 7
#MentirasVerdaderas 3
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/YoSoy_SerdeAmor/statuses/1410434213006954501,1410434213006954501,Walter,YoSoy_SerdeAmor,7608,0,0,Neutral,"Valdivia, Los Ríos, Chile","#rating, #dementemega, #miranesunsadoglu, #yosoychv, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/30/2021 11:04 pm,Twitter,Woww que darck y bdms 😈🥵  #LaTorreDeMabel,https://twitter.com/andriwss89/statuses/1410434187090436102,1410434187090436102,miguelangel89,andriwss89,4,0,0,Positive,NULL,#latorredemabel,NULL,es
6/30/2021 11:04 pm,Twitter,😮😮😮 Yo lo matoooo... Raúl maldito 🤦‍♀️🤦‍♀️🤦‍♀️#LaTorreDeMabel,https://twitter.com/BustamanteEvy/statuses/1410434004659150850,1410434004659150850,Evy Bustamante,BustamanteEvy,6,0,0,Negative,NULL,#latorredemabel,NULL,es
6/30/2021 11:04 pm,Twitter,😲 ... el W ... les robó la plata #LaTorreDeMabel,https://twitter.com/polloxkarlos1/statuses/1410433994047508480,1410433994047508480,juan carlos,polloxkarlos1,493,0,0,Unclassified,NULL,#latorredemabel,NULL,es
6/30/2021 11:03 pm,Twitter,Papito corazón e robo el $$$ 😂#LaTorreDeMabel,https://twitter.com/ronycandia/statuses/1410433960694386691,1410433960694386691,Rony,ronycandia,220,0,0,Neutral,NULL,#latorredemabel,NULL,es
6/30/2021 11:03 pm,Twitter,"RT @Informa_Primero: ¿ Qué están viendo , en la televisión abierta chile ? 📺🤷

#LaTorreDeMabel
#MiranEsUnSadoglu
#DementeMega 
#YoSoyCHV (Repetición)",https://twitter.com/candia_ni/statuses/1410433947713032196,1410433947713032196,Sandra,candia_ni,10248,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile","#yosoychv, #dementemega, #latorredemabel, #miranesunsadoglu",NULL,es
6/30/2021 11:03 pm,Twitter,"RT @Informa_Primero: #RATING ONLINE 23:00
 HRS. 📺📈📊

#DementeMega 13
#MiranEsUnSadoglu 10
#YoSoyCHV (R) 7
#LaTorreDeMabel 7
#MentirasVerdaderas 3
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/candia_ni/statuses/1410433904822132736,1410433904822132736,Sandra,candia_ni,10248,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile","#rating, #dementemega, #miranesunsadoglu, #yosoychv, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/30/2021 11:03 pm,Twitter,"#RATING ONLINE 23:00
 HRS. 📺📈📊

#DementeMega 13
#MiranEsUnSadoglu 10
#YoSoyCHV (R) 7
#LaTorreDeMabel 7
#MentirasVerdaderas 3
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/Informa_Primero/statuses/1410433794344206336,1410433794344206336,Julio Díaz.,Informa_Primero,22274,3,3,Neutral,"Santiago, Santiago Metropolitan, Chile","#rating, #dementemega, #miranesunsadoglu, #yosoychv, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/30/2021 11:02 pm,Twitter,😮 ... #JoseTomas el medio  cuerpazo  #LaTorreDeMabel,https://twitter.com/polloxkarlos1/statuses/1410433604606377990,1410433604606377990,juan carlos,polloxkarlos1,493,0,0,Negative,NULL,"#latorredemabel, #josetomas",NULL,es
6/30/2021 11:01 pm,Twitter,La #TriniLala en casa de Gasparin ...        #LaTorreDeMabel,https://twitter.com/polloxkarlos1/statuses/1410433290805317633,1410433290805317633,juan carlos,polloxkarlos1,493,0,0,Neutral,NULL,"#trinilala, #latorredemabel",NULL,es
6/30/2021 11:00 pm,Twitter,"RT @Informa_Primero: #RATING ONLINE 22:53
 HRS. 📺📈📊

#DementeMega 13
#MiranEsUnSadoglu 10
#YoSoyCHV (R) 8
#LaTorreDeMabel 7
#MentirasVerdaderas 3
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/SGxMultifandom/statuses/1410433202469191681,1410433202469191681,𝐷𝑎𝑛𝑖𝑡𝑧𝑎🌻🦋,SGxMultifandom,21044,0,0,Neutral,NULL,"#rating, #dementemega, #miranesunsadoglu, #yosoychv, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/30/2021 11:00 pm,Twitter,#Demente creo q veré algunos capítulos de #LaTorreDeMabel pa q avance la otra wea,https://twitter.com/RataBraun/statuses/1410433025058484235,1410433025058484235,Clemente Braun,RataBraun,36,0,0,Positive,NULL,"#latorredemabel, #demente",NULL,es
6/30/2021 11:00 pm,Twitter,🏥 #ChicagoMed HOY miércoles 30 de junio después de #LaTorreDeMabel https://t.co/kEzUuJyDAn,https://twitter.com/canal13/statuses/1410432974856720385,1410432974856720385,Canal 13,canal13,2432032,1,13,Neutral,Chile,"#latorredemabel, #chicagomed",https://video.twimg.com/ext_tw_video/1410323388720205829/pu/pl/bJQMFIzG8ByhpqBU.m3u8?tag=12,es
6/30/2021 10:59 pm,Twitter,"#RATING ONLINE 22:58
 HRS. 📺📈📊

#DementeMega 13
#MiranEsUnSadoglu 9
#YoSoyCHV (R) 7
#LaTorreDeMabel 7
#MentirasVerdaderas 4
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/Informa_Primero/statuses/1410432956024430592,1410432956024430592,Julio Díaz.,Informa_Primero,22273,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile","#rating, #dementemega, #miranesunsadoglu, #yosoychv, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/30/2021 10:59 pm,Twitter,"#MiranEsUnSadoglu | QT: #RATING ONLINE 22:53
 HRS. 📺📈📊

#DementeMega 13
#MiranEsUnSadoglu 10
#YoSoyCHV (R) 8
#LaTorreDeMabel 7
#MentirasVerdaderas 3
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/Katita_1701/statuses/1410432803012026368,1410432803012026368,Katita 🦋,Katita_1701,253,0,0,Neutral,NULL,"#yosoychv, #mentirasverdaderas, #dementemega, #latorredemabel, #miranesunsadoglu, #rating, #melateprime",NULL,und
6/30/2021 10:59 pm,Twitter,"Nooo, les robara plata  #LaTorreDeMabel",https://twitter.com/xio_guz/statuses/1410432789024063495,1410432789024063495,xio,xio_guz,94,0,0,Negative,"Vina del Mar, Valparaíso, Chile",#latorredemabel,NULL,es
6/30/2021 10:59 pm,Twitter,"RT @Informa_Primero: #RATING ONLINE 22:53
 HRS. 📺📈📊

#DementeMega 13
#MiranEsUnSadoglu 10
#YoSoyCHV (R) 8
#LaTorreDeMabel 7
#MentirasVerdaderas 3
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/Katita_1701/statuses/1410432769096826887,1410432769096826887,Katita 🦋,Katita_1701,253,0,0,Neutral,NULL,"#rating, #dementemega, #miranesunsadoglu, #yosoychv, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/30/2021 10:58 pm,Twitter,"Rating 22:56
#DementeMega 13
#MiranEsUnSadoglu 10
#LaTorreDeMabel 7
#YoSoyCHV (r) 7
#LaFranjaMV 4
#MeLatePrime 2",https://twitter.com/vemos_tele/statuses/1410432719948075008,1410432719948075008,www.vemostele.cl,vemos_tele,6343,3,14,Negative,Chile,"#dementemega, #miranesunsadoglu, #latorredemabel, #yosoychv, #lafranjamv, #melateprime",NULL,en
6/30/2021 10:58 pm,Twitter,El actor Luis Uribe me hace tanto reír en  #LaTorreDeMabel🤣👏🏻,https://twitter.com/I_stay_home/statuses/1410432714235432967,1410432714235432967,𝓛𝓪 𝓜𝓲𝓼𝓼♉️,I_stay_home,654,0,0,Neutral,"Vina del Mar, Valparaíso, Chile",#latorredemabel,NULL,es
6/30/2021 10:58 pm,Twitter,"RT @Informa_Primero: #RATING ONLINE 22:53
 HRS. 📺📈📊

#DementeMega 13
#MiranEsUnSadoglu 10
#YoSoyCHV (R) 8
#LaTorreDeMabel 7
#MentirasVerdaderas 3
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/mignacia23/statuses/1410432710204665856,1410432710204665856,Nachi 🦋,mignacia23,1245,0,0,Neutral,Chile,"#rating, #dementemega, #miranesunsadoglu, #yosoychv, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/30/2021 10:58 pm,Twitter,"Quien sigue usando cheque en 2021??
Igual bacan si 😂 
#LaTorreDeMabel",https://twitter.com/salsazero/statuses/1410432640855986179,1410432640855986179,Futuro periodista de Chile 🇨🇱,salsazero,49,0,0,Positive,NULL,#latorredemabel,NULL,es
6/30/2021 10:58 pm,Twitter,Que patético el papá de #JoséTomas  #LaTorreDeMabel,https://twitter.com/polloxkarlos1/statuses/1410432536380121088,1410432536380121088,juan carlos,polloxkarlos1,493,0,0,Negative,NULL,"#josétomas, #latorredemabel",NULL,es
6/30/2021 10:58 pm,Twitter,"#RATING ONLINE 22:53
 HRS. 📺📈📊

#DementeMega 13
#MiranEsUnSadoglu 10
#YoSoyCHV (R) 8
#LaTorreDeMabel 7
#MentirasVerdaderas 3
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/Informa_Primero/statuses/1410432514519404547,1410432514519404547,Julio Díaz.,Informa_Primero,22273,3,2,Neutral,"Santiago, Santiago Metropolitan, Chile","#rating, #dementemega, #miranesunsadoglu, #yosoychv, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/30/2021 10:57 pm,Twitter,El papito corazón en modo visti 🤣🤣🤣 #LaTorreDeMabel,https://twitter.com/BustamanteEvy/statuses/1410432357564399616,1410432357564399616,Evy Bustamante,BustamanteEvy,6,0,0,Positive,NULL,#latorredemabel,NULL,es
6/30/2021 10:56 pm,Twitter,No puede ser tan chanta ir a buscar el reloj  #LaTorreDeMabel,https://twitter.com/xio_guz/statuses/1410432128148512770,1410432128148512770,xio,xio_guz,94,0,0,Negative,"Vina del Mar, Valparaíso, Chile",#latorredemabel,NULL,es
6/30/2021 10:54 pm,Twitter,Mabel bien didáctica para explicar hajaj  #LaTorreDeMabel,https://twitter.com/xio_guz/statuses/1410431550634745863,1410431550634745863,xio,xio_guz,94,0,0,Positive,"Vina del Mar, Valparaíso, Chile",#latorredemabel,NULL,es
6/30/2021 10:54 pm,Twitter,José Tomas el qliao flaite #LATORREDEMABEL,https://twitter.com/letewagon25/statuses/1410431516312801281,1410431516312801281,don_Galassi,letewagon25,1685,0,0,Unclassified,"Copiapo, Atacama, Chile",#latorredemabel,NULL,es
6/30/2021 10:54 pm,Twitter,Me gusta José Tomás 😉😁😁😁😁 #LaTorreDeMabel,https://twitter.com/tilleclau/statuses/1410431495953686528,1410431495953686528,Claudia Tilleria,tilleclau,289,0,0,Positive,NULL,#latorredemabel,NULL,es
6/30/2021 10:54 pm,Twitter,"#LaTorreDeMabel obviamente 😉 #LaTorreDeMabel #LaTorreDeMabel | QT: ¿ Qué están viendo , en la televisión abierta chile ? 📺🤷

#LaTorreDeMabel
#MiranEsUnSadoglu
#DementeMega 
#YoSoyCHV (Repetición)",https://twitter.com/polloxkarlos1/statuses/1410431487854403587,1410431487854403587,juan carlos,polloxkarlos1,493,0,0,Neutral,NULL,"#latorredemabel, #latorredemabel, #latorredemabel, #latorredemabel, #miranesunsadoglu, #dementemega, #yosoychv",NULL,en
6/30/2021 10:53 pm,Twitter,Que atroz ir a un motel #LatorredeMabel 👀,https://twitter.com/griquelme06/statuses/1410431391381209093,1410431391381209093,griquelme,griquelme06,160,0,0,Neutral,"Concepcion, Biobío, Chile",#latorredemabel,NULL,es
6/30/2021 10:53 pm,Twitter,5 estrellas a Mabel por las instrucciones 😂#LaTorreDeMabel,https://twitter.com/ronycandia/statuses/1410431330949779461,1410431330949779461,Rony,ronycandia,220,0,0,Positive,NULL,#latorredemabel,NULL,es
6/30/2021 10:53 pm,Twitter,😁😂 la torre del amor ... esta #Mabel #LaTorreDeMabel,https://twitter.com/polloxkarlos1/statuses/1410431290034241539,1410431290034241539,juan carlos,polloxkarlos1,493,0,0,Positive,NULL,"#latorredemabel, #mabel",NULL,es
6/30/2021 10:52 pm,Twitter,"Hagamos como un saludo de amigas jajajaja
#LaTorreDeMabel",https://twitter.com/ElEmperador81/statuses/1410431046559150082,1410431046559150082,🔟,ElEmperador81,40,0,0,Positive,Chile,#latorredemabel,NULL,es
6/30/2021 10:52 pm,Twitter,#LaTorreDeMabel  me encanta la perversión de la chica de rojo 😈🥴🤤😌,https://twitter.com/andriwss89/statuses/1410430989436919808,1410430989436919808,miguelangel89,andriwss89,4,0,0,Positive,NULL,#latorredemabel,NULL,es
6/30/2021 10:51 pm,Twitter,Este @canal13  siempre hace lo mismo 🙄 #LaTorreDeMabel | QT: @canal13 se pierde la máxima sintonía de esta entretenida teleserie por el horario la dan ultra tarde recién empezó y son las 22:50hrs 🤦 #LaTorreDeMabel,https://twitter.com/polloxkarlos1/statuses/1410430891491463168,1410430891491463168,juan carlos,polloxkarlos1,493,0,0,Negative,NULL,#latorredemabel,NULL,es
6/30/2021 10:51 pm,Twitter,"¿ Qué están viendo , en la televisión abierta chile ? 📺🤷

#LaTorreDeMabel
#MiranEsUnSadoglu
#DementeMega 
#YoSoyCHV (Repetición)",https://twitter.com/Informa_Primero/statuses/1410430731889881091,1410430731889881091,Julio Díaz.,Informa_Primero,22275,3,4,Neutral,"Santiago, Santiago Metropolitan, Chile","#yosoychv, #dementemega, #latorredemabel, #miranesunsadoglu",NULL,es
6/30/2021 10:50 pm,Twitter,Sexo prohibido 😁😂😂 #LaTorreDeMabel,https://twitter.com/polloxkarlos1/statuses/1410430684116754433,1410430684116754433,juan carlos,polloxkarlos1,493,0,0,Positive,NULL,#latorredemabel,NULL,es
6/30/2021 10:49 pm,Twitter,canal13 se pierde la máxima sintonía de esta entretenida teleserie por el horario la dan ultra tarde recién empezó y son las 22:50hrs 🤦 #LaTorreDeMabel,https://twitter.com/tilleclau/statuses/1410430415173734402,1410430415173734402,Claudia Tilleria,tilleclau,289,0,0,Negative,NULL,#latorredemabel,NULL,es
6/30/2021 10:47 pm,Twitter,Esperando la #LaTorreDeMabel ... ha lo @canal13  que empiece luego #LaTorreDeMabel después no quitan minutos de #LaTorreDeMabel,https://twitter.com/polloxkarlos1/statuses/1410429789228392452,1410429789228392452,juan carlos,polloxkarlos1,493,0,0,Negative,NULL,#latorredemabel,NULL,es
6/30/2021 10:46 pm,Twitter,Por favor que empiece a las 22:30hrs la dan demasiado tarde | QT: Un inesperado intruso pondrá en aprietos a Mabel 😮😮 HOY miércoles 30 de junio nuevo capítulo de #LaTorreDeMabel después de #Tele13 https://t.co/r9kDWt83TA,https://twitter.com/tilleclau/statuses/1410429569958617098,1410429569958617098,Claudia Tilleria,tilleclau,289,0,0,Negative,NULL,"#latorredemabel, #tele13",NULL,es
6/30/2021 10:14 pm,Twitter,markiemyboo la torre de mabel djfjf,https://twitter.com/jjyubicol/statuses/1410421645098074115,1410421645098074115,tbz ♔: nicole jjang 🇨🇱,jjyubicol,373,0,0,Unclassified,NULL,NULL,NULL,ht
6/30/2021 10:09 pm,Twitter,hendydery se llama la torre de mabel y es muy chistosa skfudu,https://twitter.com/jjyubicol/statuses/1410420212285968384,1410420212285968384,tbz ♔: nicole jjang 🇨🇱,jjyubicol,373,0,0,Neutral,NULL,NULL,NULL,es
6/30/2021 10:00 pm,Twitter,Un inesperado intruso pondrá en aprietos a Mabel 😮😮 HOY miércoles 30 de junio nuevo capítulo de #LaTorreDeMabel después de #Tele13 https://t.co/r9kDWt83TA,https://twitter.com/canal13/statuses/1410417876465602562,1410417876465602562,Canal 13,canal13,2431800,0,7,Negative,Chile,"#latorredemabel, #tele13",https://video.twimg.com/ext_tw_video/1410321154724728835/pu/vid/480x270/IFFcFQaXmHxpnohG.mp4?tag=12,es
6/30/2021 10:00 pm,Facebook,🏥 #ChicagoMed HOY miércoles 30 de junio después de #LaTorreDeMabel | 🏥 #ChicagoMed HOY miércoles 30 de junio después de #LaTorreDeMabel,http://www.facebook.com/292534509886/posts/10159894147849887,292534509886_10159894147849887,Canal 13,Canal 13,0,1,17,Neutral,NULL,"#latorredemabel, #chicagomed",NULL,NULL
6/30/2021 9:58 pm,Twitter,RT @Fotechcl: Ignacia Baeza y la villana que destaca en “La Torre de Mabel”: “He recibido mucha buena onda” https://t.co/Shrz3Se3r2,https://twitter.com/Hozerick/statuses/1410417453474193417,1410417453474193417,Erick Medina,Hozerick,666,0,0,Unclassified,Chile,NULL,NULL,es
6/30/2021 9:29 pm,YouTube,"#LaTorreDeMabel
La Torre De Mabel Capítulo 11 Completo HD
La Torre De Mabel Capítulo 11
La Torre De Mabel
----------------
Conviértete en miembro de este canal para disfrutar de ventajas
Toda decisión tiene su precio.
Si te gustó este video dale like!!
Suscríbete y Comparte!!
La Torre De Mabel Capítulo 11, La Torre De Mabel",http://www.youtube.com/watch?v=OUuZftFUHR8,OUuZftFUHR8,Turcas Lotus,Turcas Lotus,0,0,0,Positive,NULL,#latorredemabel,NULL,NULL
6/30/2021 9:26 pm,Twitter,"Elisa Zulueta y el futuro de su personaje en “La Torre de Mabel”: “Se le desarma el mundo, todo le cambia en un 100%” https://t.co/4xZ4fgjmUK",https://twitter.com/Fotechcl/statuses/1410409486242754564,1410409486242754564,Portal Fotech.cl,Fotechcl,31700,0,0,Negative,NULL,NULL,NULL,es
6/30/2021 9:04 pm,Twitter,Ignacia Baeza y la villana que destaca en “La Torre de Mabel”: “He recibido mucha buena onda” https://t.co/Shrz3Se3r2,https://twitter.com/Fotechcl/statuses/1410403873215422465,1410403873215422465,Portal Fotech.cl,Fotechcl,31699,1,3,Unclassified,NULL,NULL,NULL,es
6/30/2021 8:18 pm,Instagram,Un inesperado intruso pondrá en aprietos a Mabel 😮😮 HOY miércoles 30 de junio nuevo capítulo de #LaTorreDeMabel después de #Tele13,https://www.instagram.com/p/CQw6DwIn4uM/,17894310758162463,NULL,NULL,0,0,63,Negative,NULL,"#latorredemabel, #tele13",https://video.cdninstagram.com/v/t50.2886-16/211358099_939677399937657_4608052657613668915_n.mp4?_nc_cat=102&vs=17873373845430725_347135860&_nc_vs=HBksFQAYJEdKTVJtUXg1Y3FDeG9WWURBRE9DVzBONkYtTS1ia1lMQUFBRhUAAsgBABUAGCRHRWZpbHd6N3M5cWNJTGtBQUFHWTBkdnNlYjVIYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaGmcPJrOPJPxUCKAJDMywXQEQu2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY0MC5mZWVkIn0%3D&_nc_eui2=AeHTBcNir8xbngqAHG31fQwH5ipHRSU3qXTmKkdFJTepdFE4YDPGxTLn2csHd8lCCwqH9OnCIN6I65lyCUy0Pvd3&_nc_ohc=aBmBUSb3zX0AX8Jmiht&_nc_ht=video.cdninstagram.com&oh=c9206b7e84cb7bbf1d426fda747c1236&oe=60E4EBF2&_nc_rid=736f399aeb,NULL
6/30/2021 7:32 pm,Instagram,"Paloma es de esas pocas actrices que tienen tanto ángel que te hacen querer ver todas sus producciones. Tengo la fortuna de haber visto sus distintas disciplinas y no para de sorprenderme 🙌
No tengo un personaje favorito en particular porque no podría elegir, y por lo demás; ¡por qué elegir! 
De nuevo, gracias por seguir la cuenta 🤍
_

#PalomaMoreno #actriz #teleserie #LatorredeMabel #GemelasCHV #BimBamBum #Matriarcas #MatriarcasTVN",https://www.instagram.com/p/CQw0yg1HeRg/,17890606679279139,NULL,NULL,0,0,315,Positive,NULL,"#matriarcas, #matriarcastvn, #teleserie, #palomamoreno, #latorredemabel, #actriz, #bimbambum, #gemelaschv",https://scontent.cdninstagram.com/v/t51.29350-15/210180450_860151034590286_6316694761239996466_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_eui2=AeFl5FbgB6AnAbNDRNJmUKFdFB8nSPETkbgUHydI8RORuJAV015I_jswU00zFF-IkkrkF3CCyQjd_4oi0ol3lJ2P&_nc_ohc=Qwxw_2B6Ef0AX90cij0&_nc_ht=scontent.cdninstagram.com&oh=8e2a93a7f92526c3c7d5e34a149925f7&oe=60E8E443,NULL
